Thumbnail,Year Published,Min Players,Max Players,Play Time (Minutes),Category,Mechanics,Average Rating
https://cf.geekdo-images.com/thumb/img/k3jYCE3FCLUkcJH3OhGt-LXZPMA=/fit-in/200x150/pic1473629.jpg,2014,2,5,45,"['Civilization', 'Dice', 'Economic', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Follow', 'Simultaneous Action Selection', 'Variable Phase Order', 'Variable Player Powers']",7.6873
https://cf.geekdo-images.com/thumb/img/iPrFRzEJAf3XFiN6Xn6ea9zHfoA=/fit-in/200x150/pic43663.jpg,2004,2,8,60,"['Miniatures', 'Wargame', 'World War II']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation']",7.56013
https://cf.geekdo-images.com/thumb/img/QPAvX8p18R35eh35FPsTVQ-x_NI=/fit-in/200x150/pic4449526.jpg,2016,2,4,60,"['Adventure', 'Fantasy']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Drafting', 'Pick-up and Deliver', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck']",7.80671
https://cf.geekdo-images.com/thumb/img/DNfURmGP1yPr-9H4UEFgyoxd1qA=/fit-in/200x150/pic2338267.jpg,1997,2,4,90,"['Ancient', 'Civilization', 'Territory Building']","['Area Majority / Influence', 'Hand Management', 'Highest-Lowest Scoring', 'Set Collection', 'Tile Placement']",7.69652
https://cf.geekdo-images.com/thumb/img/DSYk4MtXVS2eP6-X0qWYGGOCMpM=/fit-in/200x150/pic4783831.png,2012,2,4,30,"['Card Game', 'City Building', 'Dice']","['Card Drafting', 'Dice Rolling', 'Random Production']",6.63162
https://cf.geekdo-images.com/thumb/img/rQjxEM5tXcxTEpZOP2sWh6lfrKc=/fit-in/200x150/pic3283110.png,2016,2,4,20,"['Abstract Strategy', 'Ancient', 'Mythology']","['Square Grid', 'Team-Based Game', 'Three Dimensional Movement', 'Variable Player Powers']",7.52448
https://cf.geekdo-images.com/thumb/img/gm5d7sO006n-WTSG2ynzyLz169A=/fit-in/200x150/pic1528722.jpg,2013,2,5,45,"['Adventure', 'Fantasy', 'Science Fiction']","['Action Points', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",7.15948
https://cf.geekdo-images.com/thumb/img/G3hBcPutljcUb7_JSG9sNDJ4ZRY=/fit-in/200x150/pic3989824.jpg,2004,3,10,30,"['Bluffing', 'Card Game', 'Exploration', 'Fantasy', 'Party Game']","['Hand Management', 'Hidden Roles', 'Map Addition', 'Network and Route Building', 'Take That', 'Team-Based Game', 'Traitor Game']",6.58213
https://cf.geekdo-images.com/thumb/img/ruG3shsJXCfvy_pdu1AWflBjorM=/fit-in/200x150/pic1885326.jpg,2014,2,5,60,['Economic'],"['Contracts', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Network and Route Building', 'Pick-up and Deliver', 'Race', 'Variable Setup']",7.59109
https://cf.geekdo-images.com/thumb/img/6188rcXHtB6GG-uhVKycacjIzuQ=/fit-in/200x150/pic2869710.jpg,2014,2,6,40,"['American West', 'Fighting', 'Trains']","['Action Queue', 'Hand Management', 'Memory', 'Programmed Movement', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers']",7.14081
https://cf.geekdo-images.com/thumb/img/JT4Js6TwsngT1UfH3OXyu7zOJ5g=/fit-in/200x150/pic5373572.png,1995,2,5,120,"['Medieval', 'Renaissance']","['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Card Drafting', 'Hand Management', 'Memory', 'Simultaneous Action Selection']",7.7609
https://cf.geekdo-images.com/thumb/img/7FU2Q8DP1D5OcJPzLHST0T3zRxA=/fit-in/200x150/pic1269874.jpg,2012,2,4,45,"['Card Game', 'Fantasy', 'Humor', 'Pirates', 'Science Fiction', 'Zombies']","['Area Majority / Influence', 'Deck Construction', 'Hand Management', 'Take That', 'Variable Player Powers', 'Variable Setup']",6.7657
https://cf.geekdo-images.com/thumb/img/F2K71-jsnipHghuOl2dUbnBQlm4=/fit-in/200x150/pic1513085.jpg,1997,3,6,30,"['Card Game', 'Economic']","['Auction/Bidding', 'Auction: Sealed Bid', 'Auction: Turn Order Until Pass', 'Hand Management', 'Selection Order Bid']",7.22193
https://cf.geekdo-images.com/thumb/img/qsLtD7DnKVi5AZG206MTRah6CUU=/fit-in/200x150/pic3118622.jpg,2016,1,5,180,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle']","['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']",8.08213
https://cf.geekdo-images.com/thumb/img/Efxb5We3kIolBOHjvnOffct-w0c=/fit-in/200x150/pic3525224.jpg,2017,1,4,45,"['Dice', 'Puzzle']","['Card Drafting', 'Contracts', 'Dice Rolling', 'Pattern Building', 'Set Collection', 'Solo / Solitaire Game']",7.53049
https://cf.geekdo-images.com/thumb/img/LKZSyC93AhCvIKSrJH4jLGPqfNY=/fit-in/200x150/pic2617634.png,2015,2,4,90,"['Adventure', 'Mature / Adult', 'Puzzle', 'Science Fiction']","['Cooperative Game', 'Dice Rolling', 'Storytelling', 'Variable Player Powers']",7.60123
https://cf.geekdo-images.com/thumb/img/tyXamGukP4rH_si0avYBsAqqxzE=/fit-in/200x150/pic1603292.jpg,2012,2,2,45,"['Aviation / Flight', 'Bluffing', 'Collectible Components', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Action Queue', 'Critical Hits and Failures', 'Dice Rolling', 'Movement Template', 'Player Elimination', 'Simulation', 'Simultaneous Action Selection', 'Variable Player Powers']",7.70564
https://cf.geekdo-images.com/thumb/img/Dawqh509ZzihC7IxqfMM5w_s1Gs=/fit-in/200x150/pic875761.jpg,2004,2,8,20,"['Abstract Strategy', 'Fantasy']","['Hand Management', 'Network and Route Building', 'Player Elimination', 'Tile Placement']",6.67744
https://cf.geekdo-images.com/thumb/img/RXuwz8i7pH7X7IXnVNeWAGXeHVc=/fit-in/200x150/pic2909692.jpg,2009,4,30,30,"['Card Game', 'Humor', 'Mature / Adult', 'Party Game', 'Print & Play']","['Hand Management', 'Player Judge', 'Simultaneous Action Selection']",5.94595
https://cf.geekdo-images.com/thumb/img/4zQbF0XfyuNPaiv8rPLyFV-Sbl8=/fit-in/200x150/pic1000553.jpg,1994,2,8,120,"['Maze', 'Miniatures', 'Racing', 'Science Fiction']","['Action Queue', 'Bias', 'Grid Movement', 'Lose a Turn', 'Modular Board', 'Programmed Movement', 'Race', 'Scenario / Mission / Campaign Game', 'Simultaneous Action Selection']",7.08452
https://cf.geekdo-images.com/thumb/img/b9feAHVD4OdrOrexeIay0LPfVbk=/fit-in/200x150/pic2197702.jpg,2000,2,4,20,"['Abstract Strategy', 'Territory Building']","['Enclosure', 'Grid Coverage', 'Hand Management', 'Tile Placement']",6.88979
https://cf.geekdo-images.com/thumb/img/YMafq3Rqu5uutkDc95nT_xZZzE8=/fit-in/200x150/pic1180640.jpg,2012,1,5,120,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Line of Sight', 'Modular Board', 'Movement Points', 'Multiple Maps', 'Scenario / Mission / Campaign Game', 'Team-Based Game', 'Variable Player Powers']",7.70084
https://cf.geekdo-images.com/thumb/img/hQY32VlhXKFW61iyvbTsIv_MuDI=/fit-in/200x150/pic174174.jpg,2004,2,4,60,"['Card Game', 'City Building', 'Economic']","['Action Drafting', 'Follow', 'Hand Management', 'Set Collection', 'Variable Phase Order']",7.25939
https://cf.geekdo-images.com/thumb/img/Pbab8HsjkmpO5frSXwMxzhRREwQ=/fit-in/200x150/pic2031446.png,2014,2,8,30,"['Animals', 'Dice', 'Racing']","['Betting and Bluffing', 'Dice Rolling', 'Roll / Spin and Move']",7.04917
https://cf.geekdo-images.com/thumb/img/e9PcIA8X_vWLMpk_nv3CZO0q89U=/fit-in/200x150/pic1236119.jpg,2011,1,8,90,"['Adventure', 'Card Game', 'Dice', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']","['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers']",6.98794
https://cf.geekdo-images.com/thumb/img/eOGAGUEr07-WE0APc1STPB8veKg=/fit-in/200x150/pic1961827.jpg,2014,1,4,90,"['Post-Napoleonic', 'Puzzle']","['Auction/Bidding', 'Card Drafting', 'End Game Bonuses', 'I Cut, You Choose', 'Pattern Building', 'Set Collection', 'Tile Placement']",7.57595
https://cf.geekdo-images.com/thumb/img/OF1Hi31Kq53difqVp0TiBUySl0w=/fit-in/200x150/pic4325841.jpg,2016,2,4,240,"['Civil War', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Area-Impulse', 'Delayed Purchase', 'Dice Rolling', 'Hand Management', 'Team-Based Game', 'Variable Player Powers']",8.42187
https://cf.geekdo-images.com/thumb/img/Ohqc2KTYdureA4PNjMqLXP4mUlU=/fit-in/200x150/pic2663291.jpg,2015,2,4,120,"['Card Game', 'Civilization', 'Economic']","['Action Points', 'Auction/Bidding', 'Auction: Dutch', 'Card Drafting', 'Income']",8.45322
https://cf.geekdo-images.com/thumb/img/ErmY_grQAOtH4zy2Hxg2AIeiAf8=/fit-in/200x150/pic1418335.jpg,2012,1,4,90,"['City Building', 'Economic']","['Auction: Dutch', 'Card Drafting', 'Hexagon Grid', 'Set Collection', 'Tile Placement']",7.53087
https://cf.geekdo-images.com/thumb/img/t9mRnhW6swyL2nPSScv9iroCyZQ=/fit-in/200x150/pic3615739.png,2017,1,4,120,"['Age of Reason', 'Environmental', 'Fantasy', 'Fighting', 'Mythology', 'Territory Building']","['Action Retrieval', 'Area Majority / Influence', 'Cooperative Game', 'Events', 'Hand Management', 'Modular Board', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Variable Player Powers']",8.32081
https://cf.geekdo-images.com/thumb/img/tUSvchXqRtwRDMxcqfwoRoUlpAE=/fit-in/200x150/pic2578828.png,2014,2,4,90,"['Medieval', 'Religious', 'Travel']","['Deck, Bag, and Pool Building', 'Point to Point Movement', 'Turn Order: Progressive']",8.08482
https://cf.geekdo-images.com/thumb/img/U3IWrvKrFjj-LD1j7QLQgv5afXw=/fit-in/200x150/pic1129370.jpg,2011,2,6,45,['Adventure'],"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Pick-up and Deliver', 'Simulation', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers']",7.21036
https://cf.geekdo-images.com/thumb/img/E1Aka3dgRRi0d_yg3LpZi4948iY=/fit-in/200x150/pic1809823.jpg,2014,3,10,10,"['Bluffing', 'Card Game', 'Deduction', 'Horror', 'Party Game']","['Hidden Roles', 'Role Playing', 'Roles with Asymmetric Information', 'Traitor Game', 'Variable Player Powers', 'Voting']",7.15725
https://cf.geekdo-images.com/thumb/img/_EY3eEDEy30lvM4QoPnNgtWwKG4=/fit-in/200x150/pic2871265.jpg,2014,1,4,90,"['Ancient', 'Card Game', 'City Building', 'Civilization']","['Card Drafting', 'Contracts', 'Drafting', 'Hand Management', 'Take That', 'Variable Player Powers']",7.43302
https://cf.geekdo-images.com/thumb/img/ja4e2C4N1E9ilfUyAWrIEfsl8ig=/fit-in/200x150/pic906495.jpg,2011,1,2,60,"['Adventure', 'Card Game', 'Fantasy', 'Novel-based']","['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game', 'Variable Player Powers']",7.63967
https://cf.geekdo-images.com/thumb/img/TC3PSimD_9eYhEhQ-fNzAy6Xdpo=/fit-in/200x150/pic1299390.jpg,2012,2,4,60,"['Card Game', 'Dice', 'Fantasy']","['Card Drafting', 'Dice Rolling', 'Hand Management', 'Take That', 'Victory Points as a Resource']",7.41343
https://cf.geekdo-images.com/thumb/img/Vqkf_w4oaY__07ZiwrpofsIxHNQ=/fit-in/200x150/pic981505.jpg,1971,2,10,30,"['Card Game', 'Number', 'Comic Book / Strip', 'Movies / TV / Radio theme']","['Hand Management', 'Lose a Turn', 'Matching', 'Take That']",5.38678
https://cf.geekdo-images.com/thumb/img/A8D6DQy46g02YlMicTyhlJza1jQ=/fit-in/200x150/pic3031286.jpg,2016,2,8,20,"['Card Game', 'Party Game']","['Card Drafting', 'End Game Bonuses', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection']",7.47262
https://cf.geekdo-images.com/thumb/img/Dw87_NEUCExmeZ8Nxp7So_nR5iY=/fit-in/200x150/pic4657706.jpg,2004,3,7,20,['Card Game'],"['Auction/Bidding', 'Closed Economy Auction', 'Increase Value of Unchosen Resources', 'Push Your Luck', 'Set Collection']",7.05482
https://cf.geekdo-images.com/thumb/img/qavzxzdsA436t0AAKpkeM7Wjq4c=/fit-in/200x150/pic2760568.jpg,2011,2,4,90,"['Farming', 'Medieval']","['Action Drafting', 'Contracts', 'Set Collection', 'Worker Placement', 'Worker Placement, Different Worker Types']",7.53303
https://cf.geekdo-images.com/thumb/img/rNnnvjF1JSa3JUXJ-wU5Et0Qzho=/fit-in/200x150/pic1300182.png,1982,2,4,60,"['Adventure', 'Animals', 'Bluffing', 'Nautical']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Map Reduction', 'Memory', 'Modular Board', 'Secret Unit Deployment', 'Take That']",7.30405
https://cf.geekdo-images.com/thumb/img/B7vdjMVow6IMf_Mo41qDJ-huZP4=/fit-in/200x150/pic2247647.jpg,2014,1,5,120,"['Adventure', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Line of Sight', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Team-Based Game', 'Variable Player Powers']",8.03561
https://cf.geekdo-images.com/thumb/img/fhAMbCTDE7LFTOWoLsSnIfgaIEw=/fit-in/200x150/pic3747956.png,2012,2,5,45,['Travel'],"['End Game Bonuses', 'Point to Point Movement', 'Set Collection', 'Time Track', 'Variable Player Powers']",7.00401
https://cf.geekdo-images.com/thumb/img/3iHQT7yoRs_1qn-KaF4NR9b1Sp8=/fit-in/200x150/pic1430769.jpg,2012,1,5,60,"['Card Game', 'Comic Book / Strip']","['Deck, Bag, and Pool Building', 'Events', 'Semi-Cooperative Game', 'Solo / Solitaire Game', 'Variable Setup']",7.58742
https://cf.geekdo-images.com/thumb/img/qW31_tueq5049lRyZ--sPI-rlBU=/fit-in/200x150/pic2691976.png,2015,2,5,15,"['Animals', 'Card Game', 'Comic Book / Strip', 'Humor']","['Hand Management', 'Hot Potato', 'Player Elimination', 'Push Your Luck', 'Set Collection', 'Take That']",6.01381
https://cf.geekdo-images.com/thumb/img/d2koeZYCEWAwbHJM5vLPLAibB5U=/fit-in/200x150/pic2524838.jpg,2015,2,5,50,"['Economic', 'Territory Building']","['Auction/Bidding', 'Catch the Leader', 'Set Collection', 'Tile Placement']",7.44532
https://cf.geekdo-images.com/thumb/img/X51KVi_wJEP3x7i65tQUBNOmR3g=/fit-in/200x150/pic2602138.jpg,1994,2,10,45,"['Card Game', 'Number']","['Hand Management', 'Kill Steal', 'Score-and-Reset Game', 'Simultaneous Action Selection']",6.9125
https://cf.geekdo-images.com/thumb/img/bpzsKbMbBy1wgNhFZVL4NlSMtII=/fit-in/200x150/pic143139.jpg,1998,2,5,30,"['Card Game', 'Humor']","['Card Drafting', 'Hand Management', 'Take That']",6.53599
https://cf.geekdo-images.com/thumb/img/ZXqw7t3Y9iHKAlAfzQIEWCVcgIY=/fit-in/200x150/pic4254509.jpg,2018,2,4,90,"['Animals', 'Fantasy', 'Wargame']","['Action Queue', 'Action Retrieval', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Race', 'Variable Player Powers']",8.07994
https://cf.geekdo-images.com/thumb/img/Zhc1tQmHnjoQEk6H51Th0LOKs7c=/fit-in/200x150/pic1790243.jpg,2008,1,4,60,"['Fantasy', 'Fighting', 'Horror', 'Mythology']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Move Through Deck', 'Solo / Solitaire Game', 'Variable Player Powers']",7.33237
https://cf.geekdo-images.com/thumb/img/bAd76nW8AfUuThtkpBYQ2zrWrh4=/fit-in/200x150/pic1004115.jpg,2003,2,4,20,"['Abstract Strategy', 'Animals']","['Grid Movement', 'Hexagon Grid', 'Map Reduction', 'Modular Board']",6.71249
https://cf.geekdo-images.com/thumb/img/3xvZe7fHZdreM0Zt_eINI0F2V-A=/fit-in/200x150/pic2909713.jpg,2013,3,8,15,"['American West', 'Bluffing', 'Deduction', 'Dice', 'Fighting', 'Party Game']","['Dice Rolling', 'Hidden Roles', 'Player Elimination', 'Push Your Luck', 'Re-rolling and Locking', 'Team-Based Game', 'Variable Player Powers']",6.96565
https://cf.geekdo-images.com/thumb/img/HMtPzM7OaJwlKQopC5A1NC3cUUI=/fit-in/200x150/pic2461346.png,2015,2,4,100,"['Dice', 'Economic', 'Medieval', 'Travel']","['Contracts', 'Dice Rolling', 'Income', 'Point to Point Movement', 'Set Collection', 'Variable Player Powers', 'Variable Setup', 'Worker Placement with Dice Workers']",7.90264
https://cf.geekdo-images.com/thumb/img/6d0zX3j56NknAus56Wf_WqN7S9s=/fit-in/200x150/pic3013552.jpg,1999,2,5,60,"['Ancient', 'Mythology']","['Auction/Bidding', 'Auction: Once Around', 'Closed Economy Auction', 'Constrained Bidding', 'Push Your Luck', 'Set Collection']",7.46878
https://cf.geekdo-images.com/thumb/img/4rlb3ozPuUFBkziJg-hv2zQD8BU=/fit-in/200x150/pic1152359.jpg,2011,2,4,45,"['Medieval', 'Territory Building']","['Area Majority / Influence', 'Chaining', 'Enclosure', 'Hexagon Grid', 'Modular Board', 'Variable Setup']",6.96852
https://cf.geekdo-images.com/thumb/img/70GY_W2BMSgQcvDLwDXdmidYLFg=/fit-in/200x150/pic5482020.jpg,2007,2,4,120,"['Economic', 'Industry / Manufacturing', 'Transportation']","['Hand Management', 'Income', 'Loans', 'Network and Route Building']",8.159
https://cf.geekdo-images.com/thumb/img/-W-BQbgQw5bUQzJ8-Qm7pL5WKiw=/fit-in/200x150/pic2278942.jpg,2012,2,6,120,"['City Building', 'Economic', 'Nautical', 'Renaissance', 'Territory Building', 'Transportation']","['Auction/Bidding', 'Constrained Bidding', 'End Game Bonuses', 'Hexagon Grid', 'Memory', 'Modular Board', 'Multiple-Lot Auction', 'Network and Route Building', 'Ownership', 'Set Collection', 'Tile Placement', 'Turn Order: Auction', 'Worker Placement', 'Worker Placement, Different Worker Types']",7.82214
https://cf.geekdo-images.com/thumb/img/ilaoGB057eT40JmfVm0zQ2MFTz8=/fit-in/200x150/pic253057.jpg,2007,2,5,90,"['City Building', 'Dice', 'Fantasy', 'Medieval']","['Dice Rolling', 'Worker Placement with Dice Workers']",7.19873
https://cf.geekdo-images.com/thumb/img/fED6XRJVDYYOppNNmRfuU1vJr8Q=/fit-in/200x150/pic4128153.jpg,2005,3,6,240,"['Civilization', 'Negotiation', 'Political', 'Science Fiction', 'Space Exploration', 'Wargame']","['Action Points', 'Area-Impulse', 'Dice Rolling', 'Follow', 'Hexagon Grid', 'Increase Value of Unchosen Resources', 'Modular Board', 'Player Elimination', 'Tile Placement', 'Trading', 'Variable Phase Order', 'Variable Player Powers', 'Voting']",7.84736
https://cf.geekdo-images.com/thumb/img/ZODhu5g13HRQEcOgMP8oiRooQQc=/fit-in/200x150/pic3299296.jpg,1964,2,6,90,['Economic'],"['Hand Management', 'Investment', 'Market', 'Ownership', 'Stock Holding', 'Tile Placement']",7.34402
https://cf.geekdo-images.com/thumb/img/dZz-qOBJAE-JIsBt1Fvg4DXKwQ0=/fit-in/200x150/pic236169.jpg,2006,2,4,120,"['Civilization', 'Economic']","['Action Points', 'Auction/Bidding', 'Auction: Dutch', 'Card Drafting', 'Hand Management']",7.94922
https://cf.geekdo-images.com/thumb/img/sM2lpUBjW79Ue2TM9NICXJJdnao=/fit-in/200x150/pic750583.jpg,2010,2,4,90,"['Dice', 'Economic', 'Medieval']","['Area Majority / Influence', 'Dice Rolling', 'Turn Order: Progressive', 'Worker Placement', 'Worker Placement with Dice Workers', 'Worker Placement, Different Worker Types']",7.76238
https://cf.geekdo-images.com/thumb/img/v9xIcI__rk6ICCg9z9EIUd-R3kg=/fit-in/200x150/pic115300.jpg,2006,2,4,60,"['Post-Napoleonic', 'Transportation']","['Card Drafting', 'Hand Management', 'Network and Route Building', 'Set Collection']",7.10437
https://cf.geekdo-images.com/thumb/img/6TauOkp3QbGx6V2m924QgMBc858=/fit-in/200x150/pic2453926.jpg,2014,3,8,15,"['Bluffing', 'Deduction', 'Humor', 'Party Game', 'Spies/Secret Agents']","['Acting', 'Memory', 'Role Playing', 'Roles with Asymmetric Information', 'Targeted Clues', 'Traitor Game', 'Voting']",6.90956
https://cf.geekdo-images.com/thumb/img/2b3ZiBEaSuT1HZBzn_sh1CczMtY=/fit-in/200x150/pic3328391.jpg,1999,2,4,90,"['Exploration', 'Territory Building']","['Action Points', 'Area Majority / Influence', 'Auction/Bidding', 'Grid Movement', 'Hexagon Grid', 'Map Addition', 'Modular Board', 'Set Collection', 'Tile Placement']",7.34329
https://cf.geekdo-images.com/thumb/img/30e0HaXojGXIv3Opr__gaqLu2s0=/fit-in/200x150/pic784193.jpg,2010,2,6,240,"['Animals', 'Environmental', 'Prehistoric']","['Area Majority / Influence', 'Card Drafting', 'Grid Movement', 'Hexagon Grid', 'Map Addition', 'Modular Board', 'Take That', 'Tile Placement', 'Variable Player Powers', 'Worker Placement']",7.8463
https://cf.geekdo-images.com/thumb/img/OX0qdJwa3e0l03bT_olk4ymTvso=/fit-in/200x150/pic149765.jpg,2003,2,5,30,"['Animals', 'Card Game']","['Card Drafting', 'Push Your Luck', 'Set Collection']",6.9667
https://cf.geekdo-images.com/thumb/img/4VjOkEjTXNR4KQMjaOK7JibjPSw=/fit-in/200x150/pic2241156.png,2014,2,4,120,"['Deduction', 'Fantasy']","['Action Drafting', 'Card Drafting', 'Constrained Bidding', 'End Game Bonuses', 'Events', 'Hand Management', 'Turn Order: Progressive']",7.68033
https://cf.geekdo-images.com/thumb/img/SLrCC5Vc1K2qxQ-sw3U4lHk9nQk=/fit-in/200x150/pic213515.jpg,1999,4,10,30,"['Card Game', 'Humor', 'Party Game']","['Hand Management', 'Player Judge', 'Simultaneous Action Selection']",5.82679
https://cf.geekdo-images.com/thumb/img/LzbqfgQxxGqe4OlNM8sxBR8rYd8=/fit-in/200x150/pic584779.jpg,2009,2,5,90,"['Ancient', 'City Building', 'Civilization', 'Fighting', 'Miniatures', 'Mythology', 'Nautical']","['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Auction: Fixed Placement', 'Card Drafting', 'Dice Rolling', 'Set Collection', 'Variable Phase Order']",7.52205
